lat,lon,surface,code_culture,value
48.00576,-1.50447,5.6,MIE,59751
48.00578,-1.50736,1.74,MIE,18565
48.00924,-1.50741,3.59,BTH,36187
48.01858,-1.50691,0.43,MIE,4588
48.02002,-1.50706,1.25,MIE,13337
47.99794,-1.50384,5.0,CZH,66600
48.00398,-1.5044,4.03,BTH,40622
48.00212,-1.50287,8.39,MIE,89521
47.98799,-1.49987,1.6,BTH,16128
47.99428,-1.50036,10.75,BTH,108360
48.00049,-1.50173,3.51,ORH,23552
47.99736,-1.5,0.25,BTH,2520
48.0076,-1.50405,6.49,ORH,43547
48.0144,-1.50367,6.46,CZH,86047
48.02406,-1.50603,1.67,BTH,16833
48.00866,-1.50117,2.94,MIE,31369
48.01853,-1.50304,0.54,BTH,5443
48.02728,-1.50865,4.28,MIE,45667
48.02938,-1.5084,3.57,MIE,38091
48.11976,-1.54277,2.33,MLG,7456
48.05814,-1.51139,2.3,MIE,24541
48.0606,-1.51162,1.99,MIE,21233
48.0342,-1.50625,9.75,ORP,65422
48.03018,-1.50383,3.1,MIE,33077
48.03892,-1.50405,3.71,ORP,24894
48.0635,-1.55996,0.91,MCR,9027
48.07082,-1.56176,2.69,MLG,8608
48.07022,-1.56122,0.26,MLG,832
48.06898,-1.55995,2.18,MLG,6976
48.06442,-1.55911,6.0,BTH,60480
48.07174,-1.55967,3.76,MIE,40119
48.07411,-1.55891,0.05,PTC,588
48.08134,-1.56222,1.32,BTH,13305
48.08484,-1.56247,2.08,BTH,20966
48.08024,-1.56054,0.36,BTH,3628
48.09591,-1.56326,4.51,MLG,14432
48.07974,-1.55863,1.88,BTH,18950
48.08974,-1.56116,3.58,MIE,38198
48.09448,-1.56166,1.03,MLG,3296
48.0927,-1.56037,4.36,MLG,13952
48.06513,-1.55674,3.6,BTH,36288
48.06668,-1.5566,3.73,BTH,37598
48.0707,-1.55709,5.97,MIE,63699
48.06104,-1.55526,6.46,BTH,65116
48.06258,-1.55475,2.47,CZH,32900
48.0724,-1.55694,8.95,BTH,90216
48.08182,-1.55833,2.17,MLG,6944
48.09043,-1.55972,3.76,MIE,40119
48.08823,-1.55811,1.15,BTH,11591
48.07866,-1.55674,0.99,MLG,3168
48.08804,-1.55722,0.09,BTH,907
48.088,-1.55668,0.58,BTH,5846
48.08914,-1.55698,2.54,TTH,22047
48.1006,-1.56383,2.43,MIE,25928
48.10182,-1.56383,1.32,MLG,4224
48.10896,-1.56528,7.89,BTH,79531
48.11324,-1.56454,2.86,MLG,9152
48.10153,-1.56138,2.69,BTH,27115
48.10366,-1.56117,2.32,MIE,24754
48.10522,-1.562,3.8,MCR,37696
48.10743,-1.56151,6.56,MIE,69995
48.1214,-1.56482,2.19,ORH,14694
48.1255,-1.56576,0.86,BTH,8668
48.13022,-1.56624,0.56,BTH,5644
48.12496,-1.56499,2.13,BTH,21470
47.33132,-1.3754,2.0,BTH,20160
48.121,-1.56287,2.64,MLG,8448
48.12548,-1.56381,0.1,ORH,671
48.13072,-1.56524,4.77,BTH,48081
48.12608,-1.56362,0.07,ORH,469
48.1255,-1.56322,1.23,ORH,8253
48.13194,-1.56427,0.64,BTH,6451
48.13232,-1.5636,0.33,MIS,3521
48.10256,-1.56017,5.0,BTH,50400
48.11098,-1.56014,5.2,BTH,52416
48.10157,-1.55754,2.61,BTH,26308
48.1029,-1.558,3.29,BTH,33163
48.1126,-1.5593,1.73,MIE,18459
48.1157,-1.5617,4.0,BTH,40320
48.11726,-1.56216,3.93,ORH,26370
48.12374,-1.56176,1.82,ORP,12212
48.12531,-1.56185,1.75,ORH,11742
48.1325,-1.56221,1.32,BTH,13305
48.12106,-1.55962,6.75,MLG,21600
48.12818,-1.56111,5.52,MIE,58898
48.1317,-1.56104,2.63,BTH,26510
48.06906,-1.55448,6.98,MLG,22336
48.0725,-1.55154,7.44,MIE,79384
48.07548,-1.553,1.63,ORH,10937
48.07597,-1.55188,2.45,BTH,24696
48.07758,-1.55182,1.58,BTH,15926
48.07917,-1.55462,7.64,MIS,81518
48.0803,-1.55371,0.83,MIS,8856
48.08578,-1.55389,2.27,MLG,7264
48.08345,-1.55287,1.54,MLG,4928
48.09043,-1.55389,7.66,CZH,102031
48.08952,-1.55286,2.57,TTH,22307
48.15208,-1.56455,0.82,ORH,5502
48.0748,-1.55015,2.1,MIS,22407
48.07718,-1.55061,1.07,BTH,10785
48.06158,-1.54861,4.21,MLG,13472
48.06856,-1.54939,4.18,MLG,13376
48.07026,-1.5494,10.05,BTH,101304
48.0759,-1.54961,2.34,ORH,15701
48.07346,-1.54872,0.73,ORH,4898
48.07506,-1.54854,0.56,BTH,5644
48.07319,-1.54823,1.1,MIE,11737
48.07672,-1.54846,1.44,ORH,9662
48.08565,-1.55036,0.53,MIE,5655
48.08262,-1.55218,0.17,FLA,3400
48.0845,-1.55174,1.82,MLG,5824
48.08576,-1.55169,1.85,BTH,18648
48.08836,-1.55137,1.6,BTH,16128
48.09222,-1.5521,2.7,CZH,35964
48.08372,-1.55003,5.43,MLG,17376
48.09378,-1.55192,5.7,TTH,49476
48.10258,-1.55689,0.81,BTH,8164
48.1056,-1.55671,2.27,MIE,24220
48.1128,-1.55733,5.97,MLG,19104
48.09968,-1.55479,4.13,MIE,44067
48.10356,-1.55484,1.02,MIE,10883
48.10361,-1.55446,2.38,MIE,25394
48.11439,-1.55307,2.94,MLG,9408
48.1165,-1.55802,6.13,MLG,19616
48.12478,-1.55855,3.78,MIE,40332
48.12751,-1.55695,2.8,MIE,29876
48.12946,-1.55684,1.6,BTH,16128
48.09812,-1.55276,1.89,MIE,20166
48.31786,-1.55947,1.22,MIE,13017
48.09943,-1.55138,2.91,MIE,31049
48.11138,-1.55273,2.03,BTH,20462
48.11203,-1.5535,1.63,BTH,16430
48.09666,-1.55126,5.36,BTH,54028
48.11229,-1.55238,1.99,BTH,20059
48.11305,-1.55266,3.67,BTH,36993
48.11068,-1.55125,0.44,BTH,4435
48.11678,-1.55403,5.63,MIE,60072
48.1225,-1.55485,3.03,MIE,32330
48.13148,-1.55618,4.2,MIE,44814
48.13003,-1.55519,2.44,MIE,26034
48.13532,-1.56634,1.58,TTH,13714
48.13826,-1.56744,2.15,TTH,18662
48.14028,-1.56675,1.0,MIS,10670
48.13662,-1.56597,3.68,BTH,37094
48.13544,-1.5652,0.36,BTH,3628
48.13918,-1.56585,5.37,CZH,71528
48.14082,-1.56605,1.0,MIS,10670
48.14578,-1.56797,0.02,FLA,400
48.14577,-1.56792,0.02,FLA,400
48.14578,-1.56789,0.01,FLA,200
48.14526,-1.56771,0.37,FLA,7400
48.14578,-1.56787,0.01,FLA,200
48.14578,-1.56785,0.01,FLA,200
48.14481,-1.56738,0.09,FLA,1799
48.14576,-1.56748,0.22,FLA,4400
48.14576,-1.56722,0.01,FLA,200
48.1455,-1.56665,0.1,FLA,2000
48.14704,-1.56663,0.02,BTH,201
48.13743,-1.56495,1.09,BTH,10987
48.13347,-1.56375,2.5,TTH,21700
48.14666,-1.56629,0.47,BTH,4737
48.14748,-1.56627,2.36,BTH,23788
48.16706,-1.56932,5.14,MIE,54843
48.1634,-1.56808,4.27,MIE,45560
